order_id,date,time,customer_id,total_payment
1388,2015-01-23,22:04:12,2474,20.75
1389,2015-01-23,22:05:37,5164,16.0
1390,2015-01-24,11:38:40,3559,20.75
1391,2015-01-24,12:26:08,1761,66.5
1392,2015-01-24,12:37:39,3386,32.5
1393,2015-01-24,12:43:03,3847,29.5
1394,2015-01-24,13:25:55,5333,10.5
1395,2015-01-24,13:32:52,6936,12.75
1396,2015-01-24,13:34:33,6881,12.75
1397,2015-01-24,13:56:25,751,18.5
1398,2015-01-24,14:04:36,1478,95.0
1399,2015-01-24,14:07:38,5120,66.0
1400,2015-01-24,14:08:26,2597,16.0
1401,2015-01-24,14:20:17,289,12.75
1402,2015-01-24,14:23:57,4474,35.0
1403,2015-01-24,14:44:46,3601,12.0
1404,2015-01-24,14:59:38,1042,32.5
1405,2015-01-24,15:00:13,410,45.75
1406,2015-01-24,15:08:57,2571,12.0
1407,2015-01-24,15:17:06,82,12.0
1408,2015-01-24,16:05:14,1088,23.5
1409,2015-01-24,16:06:10,4630,12.5
1410,2015-01-24,16:17:38,5895,37.0
1411,2015-01-24,16:36:53,5973,38.75
1412,2015-01-24,16:39:31,1163,38.75
1413,2015-01-24,16:48:03,6473,55.75
1414,2015-01-24,16:49:15,4501,12.25
1415,2015-01-24,17:04:22,2649,20.25
1416,2015-01-24,17:18:39,1028,74.75
1417,2015-01-24,17:31:05,2331,64.75
1418,2015-01-24,17:50:34,768,12.25
1419,2015-01-24,18:07:48,3379,40.75
1420,2015-01-24,18:10:44,5075,56.4
1421,2015-01-24,18:17:01,2116,20.75
1422,2015-01-24,18:26:42,1617,41.0
1423,2015-01-24,18:32:23,6567,40.5
1424,2015-01-24,18:43:24,351,36.75
1425,2015-01-24,18:50:51,947,57.75
1426,2015-01-24,19:06:06,464,20.75
1427,2015-01-24,19:26:06,6846,55.75
1428,2015-01-24,19:33:57,727,32.75
1429,2015-01-24,19:36:22,3641,73.0
1430,2015-01-24,19:39:56,408,63.25
1431,2015-01-24,19:40:03,812,16.0
1432,2015-01-24,19:41:52,3239,54.25
1433,2015-01-24,19:43:23,3065,24.5
1434,2015-01-24,19:43:40,1084,43.9
1435,2015-01-24,19:44:56,4665,61.5
1436,2015-01-24,19:46:06,3755,40.5
1437,2015-01-24,19:47:50,3305,12.75
1438,2015-01-24,19:54:07,5272,32.5
1439,2015-01-24,19:56:32,2914,32.75
1440,2015-01-24,19:56:33,3122,20.5
1441,2015-01-24,20:13:00,2617,33.25
1442,2015-01-24,20:21:20,2322,56.75
1443,2015-01-24,20:23:34,4684,25.75
1444,2015-01-24,20:29:10,2577,20.5
1445,2015-01-24,20:29:40,5804,65.75
1446,2015-01-24,20:40:47,4599,41.25
1447,2015-01-24,20:41:28,2137,27.25
1448,2015-01-24,20:59:29,4509,16.5
1449,2015-01-24,21:12:27,4118,33.25
1450,2015-01-24,21:23:08,1095,71.25
1451,2015-01-24,21:23:59,486,61.45
1452,2015-01-24,22:32:11,3326,24.5
1453,2015-01-25,12:24:36,1699,62.25
1454,2015-01-25,12:27:51,4130,26.5
1455,2015-01-25,13:30:03,720,10.5
1456,2015-01-25,13:35:14,5988,20.75
1457,2015-01-25,13:35:53,5284,179.9
1458,2015-01-25,13:46:05,4913,61.25
1459,2015-01-25,14:01:11,295,28.0
1460,2015-01-25,14:17:13,1246,16.5
1461,2015-01-25,14:21:02,4075,90.95
1462,2015-01-25,14:32:07,6290,12.0
1463,2015-01-25,14:32:44,715,12.0
1464,2015-01-25,14:43:49,6644,20.75
1465,2015-01-25,14:45:05,4095,31.25
1466,2015-01-25,14:48:05,3032,22.5
1467,2015-01-25,14:50:29,192,20.75
1468,2015-01-25,15:05:16,2919,37.5
1469,2015-01-25,15:23:21,1819,28.75
1470,2015-01-25,15:29:05,2127,33.0
1471,2015-01-25,16:07:00,6305,66.95
1472,2015-01-25,16:32:36,4813,36.25
1473,2015-01-25,16:36:54,4633,29.0
1474,2015-01-25,16:52:12,1552,24.5
1475,2015-01-25,16:59:21,6924,57.5
1476,2015-01-25,17:05:06,3572,16.75
1477,2015-01-25,17:08:54,1787,12.0
1478,2015-01-25,17:26:23,5766,60.75
1479,2015-01-25,17:30:14,4062,43.9
1480,2015-01-25,17:48:20,1052,33.95
1481,2015-01-25,18:12:26,917,41.5
1482,2015-01-25,18:32:16,5907,16.0
1483,2015-01-25,18:39:10,2925,44.75
1484,2015-01-25,18:57:43,3998,41.5
1485,2015-01-25,19:05:15,87,39.65
1486,2015-01-25,19:09:03,4428,16.75
1487,2015-01-25,19:41:47,5507,12.5
1488,2015-01-25,19:49:28,581,31.25
1489,2015-01-25,20:01:54,6098,9.75
1490,2015-01-25,20:07:13,5946,63.0
1491,2015-01-25,20:19:40,1493,12.0
1492,2015-01-25,20:46:56,211,63.0
1493,2015-01-25,21:00:40,2563,14.75
1494,2015-01-25,21:01:50,2490,57.0
1495,2015-01-25,21:17:32,1178,37.0
1496,2015-01-25,21:32:38,3546,20.5
1497,2015-01-26,11:15:57,3796,48.75
1498,2015-01-26,11:25:10,2556,20.75
1499,2015-01-26,11:33:33,4296,16.5
1500,2015-01-26,11:52:57,1991,77.5
1501,2015-01-26,12:03:55,642,64.75
1502,2015-01-26,12:04:48,6739,43.45
1503,2015-01-26,12:10:49,1566,20.75
1504,2015-01-26,12:44:38,1126,171.75
1505,2015-01-26,12:47:34,4681,80.9
1506,2015-01-26,12:56:04,2623,12.0
1507,2015-01-26,13:02:45,3072,12.5
1508,2015-01-26,13:03:59,4012,18.5
1509,2015-01-26,13:08:25,6108,60.75
1510,2015-01-26,13:15:18,3355,17.95
1511,2015-01-26,13:24:17,2495,18.5
1512,2015-01-26,13:27:32,4470,16.5
1513,2015-01-26,13:46:01,294,22.25
1514,2015-01-26,13:51:21,6765,28.25
1515,2015-01-26,13:52:36,4163,16.0
1516,2015-01-26,13:54:36,2877,30.0
1517,2015-01-26,13:56:01,1857,20.75
1518,2015-01-26,14:00:13,3581,20.75
1519,2015-01-26,14:21:10,5453,16.0
1520,2015-01-26,14:25:20,3019,37.5
1521,2015-01-26,14:32:57,308,36.75
1522,2015-01-26,14:35:32,1508,52.5
1523,2015-01-26,14:38:13,1139,20.75
1524,2015-01-26,14:47:17,5340,16.0
1525,2015-01-26,14:47:46,1349,20.75
1526,2015-01-26,14:55:06,5581,20.75
1527,2015-01-26,15:14:30,62,32.25
1528,2015-01-26,15:24:38,4375,35.95
1529,2015-01-26,15:35:32,6433,32.75
1530,2015-01-26,15:49:09,6484,29.95
1531,2015-01-26,15:58:50,6146,10.5
1532,2015-01-26,16:04:46,6178,21.75
1533,2015-01-26,16:08:02,6357,35.25
1534,2015-01-26,16:21:23,5459,53.25
1535,2015-01-26,16:38:21,3886,71.7
1536,2015-01-26,16:52:11,2290,38.25
1537,2015-01-26,17:04:54,1333,20.75
1538,2015-01-26,17:06:36,6482,45.25
1539,2015-01-26,18:03:43,1686,55.75
1540,2015-01-26,18:08:56,103,33.5
1541,2015-01-26,18:10:06,5173,16.75
1542,2015-01-26,18:37:22,2994,62.0
1543,2015-01-26,19:21:11,3587,39.25
1544,2015-01-26,19:32:50,5211,28.5
1545,2015-01-26,19:33:23,1996,16.5
1546,2015-01-26,19:42:41,2708,16.75
1547,2015-01-26,20:58:38,4536,36.5
1548,2015-01-26,20:59:51,3809,32.75
1549,2015-01-26,21:12:55,4093,20.75
1550,2015-01-26,21:23:19,5462,24.5
1551,2015-01-26,21:37:51,5277,12.5
1552,2015-01-27,11:23:30,3387,16.0
1553,2015-01-27,11:47:40,5406,16.25
1554,2015-01-27,11:57:19,5259,62.5
1555,2015-01-27,12:07:54,511,20.25
1556,2015-01-27,12:19:15,5152,37.0
1557,2015-01-27,12:21:21,5064,16.5
1558,2015-01-27,12:27:55,3025,41.25
1559,2015-01-27,12:34:12,3423,13.25
1560,2015-01-27,12:56:17,3792,41.25
1561,2015-01-27,12:56:35,1545,20.75
1562,2015-01-27,13:00:08,4172,16.0
1563,2015-01-27,13:04:38,3056,32.5
1564,2015-01-27,13:05:50,2579,70.5
1565,2015-01-27,13:21:20,4670,61.5
1566,2015-01-27,13:23:02,1168,40.5
1567,2015-01-27,13:31:08,5051,51.5
1568,2015-01-27,13:38:46,1173,61.75
1569,2015-01-27,13:38:50,3226,232.15
1570,2015-01-27,13:49:25,3212,16.75
1571,2015-01-27,14:32:25,2400,16.75
1572,2015-01-27,14:33:38,5184,49.5
1573,2015-01-27,14:39:50,1327,16.75
1574,2015-01-27,15:32:22,1245,53.5
1575,2015-01-27,15:37:13,3157,11.0
1576,2015-01-27,15:44:22,727,37.0
1577,2015-01-27,15:48:27,3495,11.0
1578,2015-01-27,16:07:40,294,78.95
1579,2015-01-27,16:19:56,5537,36.75
1580,2015-01-27,16:27:31,6795,32.25
1581,2015-01-27,16:28:38,2205,35.95
1582,2015-01-27,16:34:55,2047,68.75
1583,2015-01-27,17:01:03,531,33.25
1584,2015-01-27,17:08:55,1745,31.25
1585,2015-01-27,17:14:26,2766,36.5
1586,2015-01-27,17:15:31,3096,48.75
1587,2015-01-27,17:26:55,6624,15.25
1588,2015-01-27,17:29:19,2288,28.5
1589,2015-01-27,17:46:02,3387,57.5
1590,2015-01-27,17:56:16,5150,69.0
1591,2015-01-27,18:00:16,1689,55.75
1592,2015-01-27,18:02:51,4648,16.75
1593,2015-01-27,18:06:25,5413,61.25
1594,2015-01-27,18:16:02,6159,12.75
1595,2015-01-27,18:17:38,4638,32.25
1596,2015-01-27,18:22:07,1273,33.25
1597,2015-01-27,18:22:23,2098,20.75
1598,2015-01-27,18:31:26,3450,38.7
1599,2015-01-27,18:33:59,1492,31.0
1600,2015-01-27,18:37:54,5023,38.0
1601,2015-01-27,18:48:01,3101,28.0
1602,2015-01-27,18:49:15,1608,37.0
1603,2015-01-27,19:16:45,5739,13.25
1604,2015-01-27,20:05:01,2436,36.25
1605,2015-01-27,20:05:27,487,28.75
1606,2015-01-27,20:07:37,5777,31.25
1607,2015-01-27,20:09:27,6142,50.15
1608,2015-01-27,20:10:32,3951,12.0
1609,2015-01-27,20:17:48,954,36.75
1610,2015-01-27,20:43:11,608,20.75
1611,2015-01-27,21:03:04,6009,57.0
1612,2015-01-27,21:03:29,1771,36.75
1613,2015-01-27,21:05:59,2482,62.7
1614,2015-01-27,22:10:01,4649,28.0
1615,2015-01-27,22:11:38,4031,16.0
1616,2015-01-27,22:22:25,3119,22.25
1617,2015-01-27,22:25:26,1517,34.45
1618,2015-01-28,11:28:33,1593,57.5
1619,2015-01-28,11:36:34,5799,32.75
1620,2015-01-28,11:38:50,379,41.5
1621,2015-01-28,11:43:54,4604,12.0
1622,2015-01-28,11:49:42,875,44.4
1623,2015-01-28,11:50:41,2624,16.5
1624,2015-01-28,11:55:46,3664,16.75
1625,2015-01-28,11:58:42,3101,20.75
1626,2015-01-28,12:04:16,776,10.5
1627,2015-01-28,12:09:40,908,20.75
1628,2015-01-28,12:16:39,6461,57.599999999999994
1629,2015-01-28,12:17:09,410,53.5
1630,2015-01-28,12:19:50,6165,43.0
1631,2015-01-28,12:20:11,1051,32.25
1632,2015-01-28,12:20:31,1497,50.25
1633,2015-01-28,12:45:52,2188,45.25
1634,2015-01-28,12:47:43,2538,12.0
1635,2015-01-28,13:07:37,5979,12.0
1636,2015-01-28,13:07:52,5783,12.0
1637,2015-01-28,13:21:08,1678,45.0
1638,2015-01-28,13:34:25,3919,73.75
1639,2015-01-28,13:37:57,6933,173.5
1640,2015-01-28,13:45:42,6186,12.0
1641,2015-01-28,14:21:48,2656,31.25
1642,2015-01-28,14:26:49,4561,74.25
1643,2015-01-28,14:46:45,4280,45.5
1644,2015-01-28,15:01:14,2744,58.0
1645,2015-01-28,15:16:01,2969,16.0
1646,2015-01-28,15:28:30,2551,61.75
1647,2015-01-28,15:29:24,5957,14.75
1648,2015-01-28,15:43:15,4751,70.0
1649,2015-01-28,16:26:11,1304,20.25
1650,2015-01-28,16:35:45,3643,70.25
1651,2015-01-28,16:40:16,5991,16.75
1652,2015-01-28,16:56:19,6530,36.75
1653,2015-01-28,17:28:53,6060,32.25
1654,2015-01-28,17:31:36,1558,41.0
1655,2015-01-28,18:15:14,588,54.0
1656,2015-01-28,18:15:57,5249,70.25
1657,2015-01-28,18:24:14,2736,41.0
1658,2015-01-28,18:44:20,6274,32.75
1659,2015-01-28,18:48:06,214,68.25
1660,2015-01-28,19:00:12,5890,12.0
1661,2015-01-28,19:05:34,4994,37.25
1662,2015-01-28,19:54:25,6067,20.5
1663,2015-01-28,20:46:18,6190,74.75
1664,2015-01-28,21:09:10,5669,16.0
1665,2015-01-28,21:24:32,4356,37.0
1666,2015-01-28,21:28:58,6254,12.25
1667,2015-01-28,21:41:42,4284,12.0
1668,2015-01-28,22:28:44,1087,43.75
1669,2015-01-29,11:43:36,6096,20.75
1670,2015-01-29,11:52:11,341,80.25
1671,2015-01-29,11:55:01,5188,33.5
1672,2015-01-29,12:14:46,2681,20.75
1673,2015-01-29,12:19:02,6323,16.0
1674,2015-01-29,12:26:17,2955,18.5
1675,2015-01-29,12:26:53,1752,55.75
1676,2015-01-29,12:39:31,1535,17.95
1677,2015-01-29,12:45:39,3419,20.75
1678,2015-01-29,13:06:51,47,9.75
1679,2015-01-29,13:08:52,5740,16.25
1680,2015-01-29,13:10:44,5979,25.5
1681,2015-01-29,13:23:39,3603,37.5
1682,2015-01-29,13:27:10,6861,32.0
1683,2015-01-29,13:27:41,1578,20.25
1684,2015-01-29,13:33:16,2410,96.25
1685,2015-01-29,13:36:52,5960,272.75
1686,2015-01-29,13:37:50,3594,67.5
1687,2015-01-29,13:39:42,1500,62.25
1688,2015-01-29,13:42:20,6767,9.75
1689,2015-01-29,13:51:07,6273,20.25
1690,2015-01-29,13:55:35,941,14.75
1691,2015-01-29,14:13:32,6575,16.0
1692,2015-01-29,14:24:36,4347,12.75
1693,2015-01-29,14:28:24,951,12.75
1694,2015-01-29,14:39:52,4473,20.75
1695,2015-01-29,15:11:01,468,37.0
1696,2015-01-29,15:26:55,1927,41.0
1697,2015-01-29,16:01:52,2267,28.5
1698,2015-01-29,16:04:23,1070,57.75
1699,2015-01-29,16:05:53,3591,20.75
1700,2015-01-29,16:07:41,6682,20.25
1701,2015-01-29,16:40:57,72,16.0
1702,2015-01-29,16:48:09,4680,12.75
1703,2015-01-29,17:47:55,5375,29.25
1704,2015-01-29,18:15:40,5700,62.0
1705,2015-01-29,18:38:41,4298,36.5
1706,2015-01-29,18:44:29,2502,40.5
1707,2015-01-29,18:45:58,6675,31.25
1708,2015-01-29,18:53:35,281,16.5
1709,2015-01-29,18:55:40,4468,58.75
1710,2015-01-29,18:58:20,4789,40.75
1711,2015-01-29,18:59:29,5139,17.95
1712,2015-01-29,19:23:49,5989,41.5
1713,2015-01-29,19:32:08,4442,12.75
1714,2015-01-29,19:34:31,2654,17.5
1715,2015-01-29,19:36:45,4027,62.25
1716,2015-01-29,20:05:12,5840,32.75
1717,2015-01-29,20:15:35,2571,18.5
1718,2015-01-29,20:15:51,5716,58.5
1719,2015-01-29,20:23:41,4528,12.75
1720,2015-01-29,20:37:53,6670,32.25
1721,2015-01-29,20:38:52,2414,37.5
1722,2015-01-29,20:41:46,1107,20.75
1723,2015-01-29,20:50:55,5856,23.65
1724,2015-01-29,21:04:42,55,12.5
1725,2015-01-29,21:27:53,586,34.0
1726,2015-01-29,22:44:10,2346,29.5
1727,2015-01-30,11:25:25,4770,33.25
1728,2015-01-30,11:30:32,1063,32.5
1729,2015-01-30,11:37:42,6833,16.0
1730,2015-01-30,11:39:14,3928,47.75
1731,2015-01-30,12:17:29,2446,12.25
1732,2015-01-30,12:20:46,2848,49.25
1733,2015-01-30,12:26:56,377,20.5
1734,2015-01-30,12:36:42,1807,216.2
1735,2015-01-30,12:59:38,1790,16.75
1736,2015-01-30,13:34:18,68,12.5
1737,2015-01-30,13:41:21,833,49.75
1738,2015-01-30,13:46:49,1162,60.5
1739,2015-01-30,13:49:56,5434,33.5
1740,2015-01-30,14:14:17,3887,16.75
1741,2015-01-30,14:19:34,167,12.25
1742,2015-01-30,14:23:30,6596,18.5
1743,2015-01-30,14:25:35,640,12.5
1744,2015-01-30,14:26:51,5108,53.5
1745,2015-01-30,14:43:16,2901,68.65
1746,2015-01-30,15:07:16,472,12.0
1747,2015-01-30,15:17:51,1189,38.0
1748,2015-01-30,15:32:57,3421,12.75
1749,2015-01-30,16:02:56,3021,50.5
1750,2015-01-30,16:12:42,5685,36.75
1751,2015-01-30,16:49:58,6372,31.5
1752,2015-01-30,16:51:01,3943,33.25
1753,2015-01-30,16:53:40,5383,33.25
1754,2015-01-30,17:11:32,5824,67.0
1755,2015-01-30,17:22:31,3330,31.0
1756,2015-01-30,17:30:17,2875,12.0
1757,2015-01-30,17:32:30,6281,36.5
1758,2015-01-30,17:38:25,1151,28.75
1759,2015-01-30,17:49:25,2800,73.5
1760,2015-01-30,18:00:46,4891,12.0
1761,2015-01-30,18:02:30,6225,16.0
1762,2015-01-30,18:14:18,6248,16.0
1763,2015-01-30,18:24:28,5675,17.95
1764,2015-01-30,18:24:57,3260,46.0
1765,2015-01-30,18:32:30,1133,33.0
1766,2015-01-30,18:50:13,1638,16.0
1767,2015-01-30,19:03:49,1285,67.75
1768,2015-01-30,19:28:42,730,20.75
1769,2015-01-30,19:28:51,4174,34.0
1770,2015-01-30,19:31:17,5100,16.75
1771,2015-01-30,19:46:17,5416,32.0
1772,2015-01-30,19:57:11,2397,12.75
1773,2015-01-30,20:06:40,5448,49.25
1774,2015-01-30,20:07:05,4552,20.75
1775,2015-01-30,20:07:17,1363,16.5
1776,2015-01-30,20:09:16,6527,44.0
1777,2015-01-30,20:11:18,3301,20.25
1778,2015-01-30,20:26:02,4112,10.5
1779,2015-01-30,20:27:12,4380,16.25
1780,2015-01-30,20:54:47,3476,20.75
1781,2015-01-30,21:05:03,4744,41.0
1782,2015-01-30,21:05:29,4747,32.75
1783,2015-01-30,21:05:39,6351,14.75
1784,2015-01-30,21:06:05,3409,68.25
1785,2015-01-30,21:08:02,5198,30.5
1786,2015-01-30,21:20:25,1684,41.25
1787,2015-01-30,21:25:54,6673,47.75
1788,2015-01-30,21:35:08,3547,41.5
1789,2015-01-30,21:49:27,2739,47.5
1790,2015-01-30,22:07:03,6314,16.5
1791,2015-01-30,22:46:02,1274,69.75
1792,2015-01-31,11:31:03,3278,54.0
1793,2015-01-31,11:44:04,1840,47.25
1794,2015-01-31,11:56:54,2139,20.75
1795,2015-01-31,13:21:53,5557,202.95
1796,2015-01-31,13:31:47,6484,104.45
1797,2015-01-31,13:40:00,2970,37.25
1798,2015-01-31,14:03:30,4630,20.75
1799,2015-01-31,14:07:32,2224,12.5
1800,2015-01-31,14:17:39,1253,16.5
1801,2015-01-31,14:37:52,4686,87.0
1802,2015-01-31,14:55:20,1142,81.15
1803,2015-01-31,15:12:38,4204,53.25
1804,2015-01-31,15:44:13,4454,31.0
1805,2015-01-31,16:01:42,1982,31.25
1806,2015-01-31,16:02:17,555,41.0
1807,2015-01-31,16:07:02,3333,68.5
1808,2015-01-31,16:07:49,4209,28.0
1809,2015-01-31,16:13:08,5975,34.75
1810,2015-01-31,16:16:19,3997,16.0
1811,2015-01-31,16:23:44,641,35.0
1812,2015-01-31,17:13:55,6423,36.25
1813,2015-01-31,17:21:03,98,38.75
1814,2015-01-31,17:24:47,4110,41.0
1815,2015-01-31,17:33:56,453,43.0
1816,2015-01-31,17:59:29,2634,47.7
1817,2015-01-31,18:05:04,6500,49.0
1818,2015-01-31,18:05:33,3022,32.75
1819,2015-01-31,18:06:26,5801,45.25
1820,2015-01-31,18:13:57,3735,46.7
1821,2015-01-31,18:14:53,1217,37.0
1822,2015-01-31,18:17:53,4306,37.0
1823,2015-01-31,18:19:33,5969,16.75
1824,2015-01-31,18:20:38,2048,28.75
1825,2015-01-31,18:22:51,6025,59.25
1826,2015-01-31,18:33:05,3746,67.2
1827,2015-01-31,18:56:22,3985,45.0
1828,2015-01-31,19:12:25,3222,43.0
1829,2015-01-31,19:15:50,383,79.5
1830,2015-01-31,19:23:54,4407,20.25
1831,2015-01-31,20:02:14,5498,20.25
1832,2015-01-31,20:08:22,6254,20.5
1833,2015-01-31,20:11:10,5171,36.75
1834,2015-01-31,20:26:06,1180,33.0
1835,2015-01-31,20:28:11,416,60.25
1836,2015-01-31,20:46:18,6000,12.0
1837,2015-01-31,20:56:35,2969,73.5
1838,2015-01-31,20:56:38,149,59.2
1839,2015-01-31,20:58:38,6470,20.75
1840,2015-01-31,21:01:00,1659,57.75
1841,2015-01-31,21:01:18,2711,29.0
1842,2015-01-31,21:07:17,2997,33.0
1843,2015-01-31,21:28:07,2507,27.25
1844,2015-01-31,22:09:40,4493,27.0
1845,2015-01-31,22:43:07,5828,70.25
1846,2015-02-01,11:32:07,5400,12.0
1847,2015-02-01,11:36:27,4424,16.0
1848,2015-02-01,11:40:46,1562,36.5
1849,2015-02-01,11:40:47,2110,48.7
1850,2015-02-01,11:44:12,4934,22.5
1851,2015-02-01,11:49:01,5043,206.5
1852,2015-02-01,11:54:36,2103,34.2
1853,2015-02-01,12:12:59,6033,32.5
1854,2015-02-01,12:27:17,2909,12.0
1855,2015-02-01,12:28:09,5334,58.0
1856,2015-02-01,12:32:48,5941,16.25
1857,2015-02-01,12:34:00,3989,20.25
1858,2015-02-01,12:43:50,1364,12.5
1859,2015-02-01,13:18:55,3923,20.75
1860,2015-02-01,13:19:52,2287,20.5
1861,2015-02-01,13:21:23,3803,20.75
1862,2015-02-01,13:27:02,896,41.0
1863,2015-02-01,13:39:45,3430,23.65
1864,2015-02-01,13:46:26,4037,12.5
1865,2015-02-01,14:09:37,6196,79.0
1866,2015-02-01,14:18:56,5492,102.15
1867,2015-02-01,14:35:50,4866,16.5
1868,2015-02-01,14:35:56,2154,39.25
1869,2015-02-01,14:37:38,637,66.5
1870,2015-02-01,14:45:45,2976,12.0
1871,2015-02-01,15:01:40,41,20.5
1872,2015-02-01,15:07:28,4103,82.5
1873,2015-02-01,15:09:20,1432,33.0
1874,2015-02-01,15:19:35,6943,20.25
1875,2015-02-01,15:52:26,1233,33.25
1876,2015-02-01,15:56:21,3023,67.45
1877,2015-02-01,16:03:52,4601,33.25
1878,2015-02-01,16:07:22,4553,32.5
1879,2015-02-01,16:14:27,3546,24.0
1880,2015-02-01,16:15:40,5620,53.25
1881,2015-02-01,16:16:16,2153,25.75
1882,2015-02-01,16:18:31,4423,35.25
1883,2015-02-01,16:25:39,3845,21.0
1884,2015-02-01,16:34:15,3169,62.75
1885,2015-02-01,16:34:57,6090,70.0
1886,2015-02-01,16:43:54,359,20.25
1887,2015-02-01,16:48:06,4737,75.25
1888,2015-02-01,17:01:44,4577,28.25
1889,2015-02-01,17:03:26,5696,41.5
1890,2015-02-01,17:09:36,3320,29.5
1891,2015-02-01,17:11:07,4739,78.25
1892,2015-02-01,17:11:28,5956,47.5
1893,2015-02-01,17:11:36,1179,20.75
1894,2015-02-01,17:13:57,898,37.5
1895,2015-02-01,17:24:50,277,70.25
1896,2015-02-01,17:28:49,1933,20.75
1897,2015-02-01,17:32:37,3763,51.0
1898,2015-02-01,17:34:26,3444,16.75
1899,2015-02-01,17:35:39,4871,41.5
1900,2015-02-01,17:42:49,3872,16.5
1901,2015-02-01,17:47:51,166,34.7
1902,2015-02-01,17:50:51,5602,29.95
1903,2015-02-01,18:06:22,244,14.75
1904,2015-02-01,18:13:17,340,58.5
1905,2015-02-01,18:14:34,3198,45.5
1906,2015-02-01,18:17:07,2394,18.5
1907,2015-02-01,18:25:35,5133,12.0
1908,2015-02-01,18:28:56,4767,16.75
1909,2015-02-01,18:45:56,2206,20.75
1910,2015-02-01,18:57:06,4003,16.75
1911,2015-02-01,19:01:15,4324,16.75
1912,2015-02-01,19:01:32,6756,27.5
1913,2015-02-01,19:04:46,6297,16.75
1914,2015-02-01,19:24:03,1077,9.75
1915,2015-02-01,19:24:26,366,33.25
1916,2015-02-01,19:27:59,4483,36.75
1917,2015-02-01,19:48:51,3698,80.65
1918,2015-02-01,19:50:54,5003,12.75
1919,2015-02-01,20:03:59,1749,16.5
1920,2015-02-01,20:04:38,2234,29.25
1921,2015-02-01,20:07:50,6120,12.75
1922,2015-02-01,20:09:20,6667,82.5
1923,2015-02-01,20:34:14,3433,32.75
1924,2015-02-01,20:40:02,3979,41.25
1925,2015-02-01,20:43:56,4627,26.25
1926,2015-02-01,21:12:29,1330,21.75
1927,2015-02-01,21:31:03,1064,62.25
1928,2015-02-01,21:57:20,3173,20.75
1929,2015-02-01,22:08:01,6573,65.75
1930,2015-02-01,22:11:02,6819,16.25
1931,2015-02-01,22:15:43,3441,28.75
1932,2015-02-01,22:29:35,6100,37.5
1933,2015-02-02,11:17:08,6484,71.0
1934,2015-02-02,11:24:45,6674,16.75
1935,2015-02-02,11:24:47,5841,29.25
1936,2015-02-02,11:34:50,4673,37.25
1937,2015-02-02,11:43:47,1728,16.25
1938,2015-02-02,11:46:18,2842,15.25
1939,2015-02-02,12:29:44,1128,9.75
1940,2015-02-02,12:30:48,299,20.25
1941,2015-02-02,12:33:21,464,9.75
1942,2015-02-02,12:38:58,6282,28.75
1943,2015-02-02,12:40:35,1403,35.0
1944,2015-02-02,12:49:13,3469,31.25
1945,2015-02-02,12:50:14,3898,12.0
1946,2015-02-02,13:01:49,708,163.75
1947,2015-02-02,13:12:14,404,37.5
1948,2015-02-02,13:13:28,978,50.25
1949,2015-02-02,13:14:06,2739,20.75
1950,2015-02-02,13:14:40,218,20.5
1951,2015-02-02,13:39:08,5337,36.0
1952,2015-02-02,13:41:46,3039,20.25
1953,2015-02-02,13:42:31,3727,16.5
1954,2015-02-02,13:53:10,6352,11.0
1955,2015-02-02,14:28:24,3165,12.0
1956,2015-02-02,14:36:07,4893,53.0
1957,2015-02-02,14:50:01,5790,218.5
1958,2015-02-02,15:05:43,801,20.75
1959,2015-02-02,15:09:10,4248,20.75
1960,2015-02-02,15:15:16,284,12.5
1961,2015-02-02,15:29:57,4416,32.25
1962,2015-02-02,15:32:15,5901,20.75
1963,2015-02-02,15:59:08,6852,49.25
1964,2015-02-02,16:09:42,1775,40.75
1965,2015-02-02,16:10:04,1061,64.95
1966,2015-02-02,16:14:14,5112,70.25
1967,2015-02-02,16:41:43,77,46.25
1968,2015-02-02,16:58:41,3561,56.15
1969,2015-02-02,17:10:43,1016,10.5
1970,2015-02-02,17:30:16,674,12.75
1971,2015-02-02,17:31:16,4660,32.5
1972,2015-02-02,17:35:29,253,61.25
1973,2015-02-02,17:48:51,4102,14.75
1974,2015-02-02,17:49:37,6166,48.75
1975,2015-02-02,18:07:34,4643,25.75
1976,2015-02-02,18:25:11,1928,52.0
1977,2015-02-02,18:27:37,3639,16.75
1978,2015-02-02,19:03:28,5783,12.5
1979,2015-02-02,19:05:23,3128,16.0
1980,2015-02-02,19:07:15,6480,20.5
1981,2015-02-02,19:10:40,4524,66.25
1982,2015-02-02,19:36:26,1394,12.5
1983,2015-02-02,19:39:08,4213,16.5
1984,2015-02-02,19:50:13,1601,24.0
1985,2015-02-02,20:00:05,1054,33.25
1986,2015-02-02,20:07:17,6629,77.75
1987,2015-02-02,20:09:54,4570,45.0
1988,2015-02-02,20:46:01,6365,46.25
1989,2015-02-02,21:15:17,322,28.75
1990,2015-02-02,21:22:35,2096,53.5
1991,2015-02-02,21:47:12,6455,12.5
1992,2015-02-02,21:48:32,4134,16.75
1993,2015-02-02,22:07:29,3062,20.25
1994,2015-02-02,22:08:10,6838,52.25
1995,2015-02-02,22:19:33,802,72.0
1996,2015-02-03,11:25:25,5763,46.75
1997,2015-02-03,11:35:10,4227,12.0
1998,2015-02-03,11:47:03,2433,12.0
